time_s,ardg_active,ardg_blend,ardg_correction_x_nm,ardg_correction_y_nm,ardg_residual_tau_x_nm,ardg_residual_tau_y_nm,ardg_translation_residual_n,ardg_torque_mode,ardg_translation_score,ardg_safety_valid
14.17,0.0,0.0,0.0,0.0,8.563254017711651e-13,2.845600189088828e-10,1.6612022028595725e-07,0.0,3.322404405719145e-05,1.0
14.18,0.0,0.0,0.0,0.0,1.118351674934203e-12,2.841992086208342e-10,2.0459110877243373e-07,0.0,4.0918221754486746e-05,1.0
14.19,0.0,0.0,0.0,0.0,1.2599115843632444e-12,2.8264442703008065e-10,2.4176887674147986e-07,0.0,4.835377534829597e-05,1.0
14.200000000000001,0.0,0.0,0.0,0.0,-3.298043095744088e-13,2.839179952662912e-10,2.7768874942864685e-07,0.0,5.553774988572937e-05,1.0
14.21,0.0,0.0,0.0,0.0,-2.288806304160867e-13,2.8260819542448515e-10,3.123268261094935e-07,0.0,6.24653652218987e-05,1.0
14.22,0.0,0.0,0.0,0.0,-2.7849863735566263e-13,2.827596730277833e-10,3.4568618686909154e-07,0.0,6.91372373738183e-05,1.0
14.23,0.0,0.0,0.0,0.0,-2.4611620563060206e-14,2.817545451545505e-10,3.7775391628856615e-07,0.0,7.555078325771323e-05,1.0
14.24,0.0,0.0,0.0,0.0,-9.69197740749125e-14,2.8070141947248024e-10,4.085462247490874e-07,0.0,8.170924494981748e-05,1.0
14.25,0.0,0.0,0.0,0.0,-1.050356279109787e-14,2.783145266060893e-10,4.38061675898487e-07,0.0,8.761233517969739e-05,1.0
14.26,0.0,0.0,0.0,0.0,-2.554962085075462e-13,2.7592675160147594e-10,4.6630252415297705e-07,0.0,9.32605048305954e-05,1.0
14.27,0.0,0.0,0.0,0.0,-2.347770279298372e-13,2.7339068316639254e-10,4.932885687155297e-07,0.0,9.865771374310595e-05,1.0
14.280000000000001,0.0,0.0,0.0,0.0,-2.774504397563394e-13,2.705091163146977e-10,5.190262258895357e-07,0.0,0.00010380524517790712,1.0
14.290000000000001,0.0,0.0,0.0,0.0,4.1087095635891833e-13,2.67713937396957e-10,5.435068856701177e-07,0.0,0.00010870137713402353,1.0
14.3,0.0,0.0,0.0,0.0,6.931017615883168e-13,2.6530204408829643e-10,5.667639493740157e-07,0.0,0.00011335278987480313,1.0
14.31,0.0,0.0,0.0,0.0,1.3992127295865067e-12,2.6134717748983976e-10,5.887907990022012e-07,0.0,0.00011775815980044023,1.0
14.32,0.0,0.0,0.0,0.0,1.3348505176051683e-12,2.5809977622885073e-10,6.096013685363089e-07,0.0,0.00012192027370726178,1.0
14.33,0.0,0.0,0.0,0.0,6.459453016276077e-13,2.5414739667464894e-10,6.292228420098182e-07,0.0,0.00012584456840196364,1.0
14.34,0.0,0.0,0.0,0.0,1.4153355474133204e-12,2.500847830640021e-10,6.476687985759405e-07,0.0,0.0001295337597151881,1.0
14.35,0.0,0.0,0.0,0.0,1.0855396183240517e-12,2.467537044844275e-10,6.649500872878118e-07,0.0,0.00013299001745756237,1.0
14.36,0.0,0.0,0.0,0.0,7.183345950808135e-13,2.436547006139187e-10,6.810810315746925e-07,0.0,0.0001362162063149385,1.0
14.370000000000001,0.0,0.0,0.0,0.0,-7.51626156697556e-14,2.4002577834566955e-10,6.960725926655897e-07,0.0,0.00013921451853311795,1.0
14.38,0.0,0.0,0.0,0.0,-3.174919372562806e-13,2.36112009468325e-10,7.099466254143768e-07,0.0,0.00014198932508287536,1.0
14.39,0.0,0.0,0.0,0.0,-4.655976115388541e-13,2.3157758419275572e-10,7.227211674617117e-07,0.0,0.00014454423349234235,1.0
14.4,0.0,0.0,0.0,0.0,-4.3929964358829654e-13,2.2649146427290527e-10,7.344046257184619e-07,0.0,0.00014688092514369237,1.0
14.41,0.0,0.0,0.0,0.0,-7.427150096294672e-13,2.2156862312848253e-10,7.450364978124575e-07,0.0,0.0001490072995624915,1.0
14.42,0.0,0.0,0.0,0.0,-3.187443817893799e-13,2.16194558855336e-10,7.546379689428687e-07,0.0,0.00015092759378857373,1.0
14.43,0.0,0.0,0.0,0.0,-7.622404166906837e-13,2.1157314030758561e-10,7.632137383502804e-07,0.0,0.00015264274767005608,1.0
14.44,0.0,0.0,0.0,0.0,-4.740942369824712e-13,2.0768633675929094e-10,7.707999233576649e-07,0.0,0.00015415998467153296,1.0
14.450000000000001,0.0,0.0,0.0,0.0,-6.886379647707283e-13,2.026297836539567e-10,7.774012924072892e-07,0.0,0.00015548025848145783,1.0
14.46,0.0,0.0,0.0,0.0,-5.887613336335088e-13,1.9817682800270572e-10,7.83046352398399e-07,0.0,0.0001566092704796798,1.0
14.47,0.0,0.0,0.0,0.0,-7.001650434526212e-13,1.9275903469572338e-10,7.877602235356001e-07,0.0,0.00015755204470712002,1.0
14.48,0.0,0.0,0.0,0.0,-3.663490217236076e-13,1.874080624941359e-10,7.915638100259054e-07,0.0,0.0001583127620051811,1.0
14.49,0.0,0.0,0.0,0.0,3.654059267190157e-14,1.8221402759954988e-10,7.94481263454168e-07,0.0,0.0001588962526908336,1.0
14.5,0.0,0.0,0.0,0.0,-1.552307774545695e-13,1.768352736008071e-10,7.965322273750083e-07,0.0,0.00015930644547500165,1.0
14.51,0.0,0.0,0.0,0.0,-1.8734612104793004e-14,1.7166085738841695e-10,7.977473813004483e-07,0.0,0.00015954947626008967,1.0
14.52,0.0,0.0,0.0,0.0,-7.397233443273256e-14,1.6639260775699244e-10,7.981480269623071e-07,0.0,0.00015962960539246142,1.0
14.530000000000001,0.0,0.0,0.0,0.0,-7.899976742023291e-14,1.6121882712121524e-10,7.977481640928971e-07,0.0,0.00015954963281857943,1.0
14.540000000000001,0.0,0.0,0.0,0.0,-1.4114122431633406e-13,1.5606619829857911e-10,7.965798729122876e-07,0.0,0.0001593159745824575,1.0
14.55,0.0,0.0,0.0,0.0,3.2700139448637423e-13,1.5024507659861148e-10,7.946643675036652e-07,0.0,0.00015893287350073304,1.0
14.56,0.0,0.0,0.0,0.0,5.386906820119423e-13,1.4483309428051695e-10,7.920329801973104e-07,0.0,0.00015840659603946208,1.0
14.57,0.0,0.0,0.0,0.0,4.0007239197786803e-13,1.3944656280259922e-10,7.887071413748482e-07,0.0,0.00015774142827496964,1.0
14.58,0.0,0.0,0.0,0.0,3.899964492491873e-13,1.3440655008882616e-10,7.847056630397397e-07,0.0,0.00015694113260794794,1.0
14.59,0.0,0.0,0.0,0.0,2.01840502401075e-13,1.293715156366176e-10,7.800544485697938e-07,0.0,0.00015601088971395875,1.0
14.6,0.0,0.0,0.0,0.0,4.0974665048242283e-13,1.240733988623813e-10,7.74779183413898e-07,0.0,0.00015495583668277961,1.0
14.61,0.0,0.0,0.0,0.0,5.254267591303566e-13,1.1873278099507288e-10,7.689020057228235e-07,0.0,0.0001537804011445647,1.0
14.620000000000001,0.0,0.0,0.0,0.0,5.169374345823944e-13,1.1341523584508357e-10,7.624464937787304e-07,0.0,0.0001524892987557461,1.0
14.63,0.0,0.0,0.0,0.0,2.647025685547924e-13,1.0822054657448764e-10,7.55467381552588e-07,0.0,0.0001510934763105176,1.0
14.64,0.0,0.0,0.0,0.0,1.5647764448324147e-13,1.0326078303223389e-10,7.479567468933067e-07,0.0,0.00014959134937866134,1.0
14.65,0.0,0.0,0.0,0.0,-1.5660082543566085e-13,9.846067740174145e-11,7.399408198101554e-07,0.0,0.00014798816396203107,1.0
14.66,0.0,0.0,0.0,0.0,-1.729387597374232e-14,9.35619805581893e-11,7.314377096972159e-07,0.0,0.00014628754193944318,1.0
14.67,0.0,0.0,0.0,0.0,-1.4715097733070367e-13,8.88394422760812e-11,7.224700979234206e-07,0.0,0.0001444940195846841,1.0
14.68,0.0,0.0,0.0,0.0,3.765314846575326e-14,8.388484207582358e-11,7.130651188755359e-07,0.0,0.0001426130237751072,1.0
14.69,0.0,0.0,0.0,0.0,1.9834963568446768e-13,7.879952309683301e-11,7.032440252687888e-07,0.0,0.00014064880505375776,1.0
14.700000000000001,0.0,0.0,0.0,0.0,3.334352481411506e-13,7.395271879411755e-11,6.930300460222909e-07,0.0,0.00013860600920445818,1.0
14.71,0.0,0.0,0.0,0.0,2.0732231077620452e-13,6.91549153006394e-11,6.824464426167755e-07,0.0,0.0001364892885233551,1.0
14.72,0.0,0.0,0.0,0.0,2.8428795242114884e-13,6.438178161415322e-11,6.715119466266901e-07,0.0,0.00013430238932533802,1.0
14.73,0.0,0.0,0.0,0.0,3.1928559096802865e-13,5.978558496514172e-11,6.602515328365392e-07,0.0,0.00013205030656730782,1.0
14.74,0.0,0.0,0.0,0.0,3.3659733904242293e-13,5.5144798880628546e-11,6.486875136368689e-07,0.0,0.00012973750272737378,1.0
14.75,0.0,0.0,0.0,0.0,3.2635814067602693e-13,5.075452979074313e-11,6.36839914925271e-07,0.0,0.0001273679829850542,1.0
14.76,0.0,0.0,0.0,0.0,2.419859974494398e-13,4.659996488171356e-11,6.247297958672475e-07,0.0,0.0001249459591734495,1.0
14.77,0.0,0.0,0.0,0.0,3.2296767942974237e-13,4.249097051754551e-11,6.123756385385706e-07,0.0,0.00012247512770771412,1.0
14.780000000000001,0.0,0.0,0.0,0.0,3.19655793168247e-13,3.841387656076333e-11,5.997961756909434e-07,0.0,0.00011995923513818867,1.0
14.790000000000001,0.0,0.0,0.0,0.0,2.145800864040853e-13,3.4377399146229085e-11,5.870149543043111e-07,0.0,0.00011740299086086222,1.0
14.8,0.0,0.0,0.0,0.0,9.363766072814695e-14,3.025485638606539e-11,5.740489880839612e-07,0.0,0.00011480979761679223,1.0
14.81,0.0,0.0,0.0,0.0,-1.0169443656517997e-13,2.6389866513946765e-11,5.609165944683253e-07,0.0,0.00011218331889366506,1.0
14.82,0.0,0.0,0.0,0.0,-2.739979078867535e-13,2.2576087149397566e-11,5.476378519691017e-07,0.0,0.00010952757039382033,1.0
14.83,0.0,0.0,0.0,0.0,-1.672762013805605e-13,1.8826128476515863e-11,5.342303417353513e-07,0.0,0.00010684606834707026,1.0
14.84,0.0,0.0,0.0,0.0,-2.0173051846405583e-13,1.53079595347006e-11,5.207128489939009e-07,0.0,0.00010414256979878017,1.0
14.85,0.0,0.0,0.0,0.0,-1.9056393386707243e-13,1.188033654210114e-11,5.071006170347505e-07,0.0,0.00010142012340695009,1.0
14.86,0.0,0.0,0.0,0.0,-4.075643607242399e-14,8.589764816338768e-12,4.926837732670753e-07,0.0,9.853675465341506e-05,1.0
14.870000000000001,0.0,0.0,0.0,0.0,-7.266213456333424e-15,5.399832665867735e-12,4.783117948948037e-07,0.0,9.566235897896075e-05,1.0
14.88,0.0,0.0,0.0,0.0,-3.2436739773998563e-15,2.0873620933254684e-12,4.639877454239087e-07,0.0,9.279754908478174e-05,1.0
14.89,0.0,0.0,0.0,0.0,-7.91945695965441e-15,-1.0523265300035414e-12,4.49720274508529e-07,0.0,8.99440549017058e-05,1.0
14.9,0.0,0.0,0.0,0.0,-1.0007479451553662e-14,-4.136008754331715e-12,4.355126270464794e-07,0.0,8.710252540929588e-05,1.0
14.91,0.0,0.0,0.0,0.0,6.172663318884584e-14,-7.050035949510639e-12,4.2136969944427263e-07,0.0,8.427393988885453e-05,1.0
14.92,0.0,0.0,0.0,0.0,1.0558740122842207e-13,-9.862925422885032e-12,4.0730081709528575e-07,0.0,8.146016341905715e-05,1.0
14.93,0.0,0.0,0.0,0.0,1.772614046864566e-13,-1.2697842766033302e-11,3.9331064032078716e-07,0.0,7.866212806415744e-05,1.0
14.94,0.0,0.0,0.0,0.0,1.800985121028566e-13,-1.526225948198532e-11,3.794090113756088e-07,0.0,7.588180227512176e-05,1.0
14.950000000000001,0.0,0.0,0.0,0.0,2.3185180786248394e-13,-1.780205967668814e-11,3.6560167789306457e-07,0.0,7.312033557861292e-05,1.0
14.96,0.0,0.0,0.0,0.0,1.6983215334387018e-13,-2.0098464237869543e-11,3.5189712284544376e-07,0.0,7.037942456908875e-05,1.0
14.97,0.0,0.0,0.0,0.0,9.962130911917312e-14,-2.2398263297654307e-11,3.3830125709430337e-07,0.0,6.766025141886068e-05,1.0
14.98,0.0,0.0,0.0,0.0,-7.194422636518125e-14,-2.4466634119215625e-11,3.2482526174873847e-07,0.0,6.496505234974769e-05,1.0
14.99,0.0,0.0,0.0,0.0,-1.5613962918085202e-13,-2.656837246312489e-11,3.1147403091198023e-07,0.0,6.229480618239605e-05,1.0
15.0,0.0,0.0,0.0,0.0,-1.5351849528745504e-13,-2.845303004153201e-11,2.9825453822758284e-07,0.0,5.9650907645516566e-05,1.0
15.01,0.0,0.0,0.0,0.0,-2.4667756413919543e-13,-3.034456255865344e-11,2.851749762172097e-07,0.0,5.7034995243441936e-05,1.0
15.02,0.0,0.0,0.0,0.0,-2.4941640756387624e-13,-3.2237347109811984e-11,2.722425497603782e-07,0.0,5.4448509952075634e-05,1.0
15.030000000000001,0.0,0.0,0.0,0.0,-2.317973552538835e-13,-3.394909283032539e-11,2.5946694314238863e-07,0.0,5.1893388628477726e-05,1.0
15.040000000000001,0.0,0.0,0.0,0.0,-2.5287391197455573e-13,-3.5568231457688164e-11,2.46852274787217e-07,0.0,4.9370454957443406e-05,1.0
15.05,0.0,0.0,0.0,0.0,-2.3340378109833055e-13,-3.697331933410868e-11,2.3440515160981373e-07,0.0,4.688103032196274e-05,1.0
15.06,0.0,0.0,0.0,0.0,-7.366016590032234e-14,-3.841883675427538e-11,2.221310290982641e-07,0.0,4.4426205819652816e-05,1.0
15.07,0.0,0.0,0.0,0.0,-1.342961225779295e-13,-3.979132020483578e-11,2.100383342803958e-07,0.0,4.200766685607916e-05,1.0
15.08,0.0,0.0,0.0,0.0,3.871551480488232e-14,-4.1148554569218484e-11,1.981323132825197e-07,0.0,3.962646265650394e-05,1.0
15.09,0.0,0.0,0.0,0.0,-4.96834535101598e-14,-4.23746392634297e-11,1.8641709198734227e-07,0.0,3.7283418397468454e-05,1.0
15.1,0.0,0.0,0.0,0.0,-3.548609204676575e-15,-4.352752193963314e-11,1.7489838711565227e-07,0.0,3.4979677423130454e-05,1.0
15.11,0.0,0.0,0.0,0.0,6.611543871467851e-14,-4.469020482165031e-11,1.6358132350885403e-07,0.0,3.271626470177081e-05,1.0
15.120000000000001,0.0,0.0,0.0,0.0,1.931463168091647e-13,-4.5797593564575415e-11,1.524711153620849e-07,0.0,3.0494223072416977e-05,1.0
15.13,0.0,0.0,0.0,0.0,1.6151026507993146e-13,-4.668199520779251e-11,1.4157546922037156e-07,0.0,2.8315093844074312e-05,1.0
15.14,0.0,0.0,0.0,0.0,6.459457547722098e-14,-4.748990425576461e-11,1.3089403953915015e-07,0.0,2.6178807907830028e-05,1.0
15.15,0.0,0.0,0.0,0.0,-3.273421726755638e-14,-4.8076565594882555e-11,1.2042959273525017e-07,0.0,2.4085918547050034e-05,1.0
15.16,0.0,0.0,0.0,0.0,-1.7308424637595633e-13,-4.873189504294935e-11,1.1018725954417628e-07,0.0,2.2037451908835256e-05,1.0
15.17,0.0,0.0,0.0,0.0,-1.0932675516407177e-13,-4.94132964943015e-11,1.0017164720861079e-07,0.0,2.0034329441722158e-05,1.0
15.18,0.0,0.0,0.0,0.0,-1.1764273218882912e-13,-4.9965937231154857e-11,9.038511331137549e-08,0.0,1.80770226622751e-05,1.0
15.19,0.0,0.0,0.0,0.0,-9.95895612845796e-14,-5.041851029455374e-11,8.082784815877968e-08,0.0,1.6165569631755934e-05,1.0
15.200000000000001,0.0,0.0,0.0,0.0,-5.439306014692877e-14,-5.071348624336489e-11,7.150505787328154e-08,0.0,1.4301011574656309e-05,1.0
15.21,0.0,0.0,0.0,0.0,3.5014085652849317e-14,-5.114422522808636e-11,6.24153977804631e-08,0.0,1.2483079556092619e-05,1.0
15.22,0.0,0.0,0.0,0.0,9.409087386899653e-14,-5.140343278345803e-11,5.3562341234490013e-08,0.0,1.0712468246898002e-05,1.0
15.23,0.0,0.0,0.0,0.0,1.0836717482493615e-13,-5.1677871389915197e-11,4.4948895490405955e-08,0.0,8.989779098081192e-06,1.0
15.24,0.0,0.0,0.0,0.0,1.3608028292420086e-13,-5.204501327701987e-11,3.658832044215702e-08,0.0,7.3176640884314045e-06,1.0
15.25,0.0,0.0,0.0,0.0,-7.554655027771153e-14,-5.2240104174207055e-11,2.8470609794482946e-08,0.0,5.694121958896589e-06,1.0
15.26,0.0,0.0,0.0,0.0,5.10891546586266e-14,-5.2182341865517276e-11,2.0584361453394386e-08,0.0,4.116872290678877e-06,1.0
15.27,0.0,0.0,0.0,0.0,-3.704419343110363e-13,-5.161011815178725e-11,1.293128354446491e-08,0.0,2.5862567088929817e-06,1.0
15.280000000000001,0.0,0.0,0.0,0.0,-3.8346908128682105e-13,-5.13955994862895e-11,5.513595297867539e-09,0.0,1.1027190595735078e-06,1.0
15.290000000000001,0.0,0.0,0.0,0.0,-5.822948901239742e-13,-5.130035631367257e-11,1.6636031675883348e-09,0.0,3.3272063351766694e-07,1.0
15.3,0.0,0.0,0.0,0.0,-7.883325845926029e-13,-5.1325090082090556e-11,8.604649176444408e-09,0.0,1.7209298352888817e-06,1.0
15.31,0.0,0.0,0.0,0.0,-7.301529844455366e-13,-5.1081023237984226e-11,1.5303923988188094e-08,0.0,3.0607847976376187e-06,1.0
15.32,0.0,0.0,0.0,0.0,-5.570737009247324e-13,-5.1028942870595704e-11,2.1766890666373082e-08,0.0,4.3533781332746164e-06,1.0
15.33,0.0,0.0,0.0,0.0,-4.5199107479832837e-13,-5.062327993230396e-11,2.7986723933876547e-08,0.0,5.597344786775309e-06,1.0
15.34,0.0,0.0,0.0,0.0,-2.7112652140708077e-13,-5.036706795889015e-11,3.3968603242480877e-08,0.0,6.793720648496175e-06,1.0
15.35,0.0,0.0,0.0,0.0,-3.772176704276348e-13,-4.9907032903521555e-11,3.971705498549747e-08,0.0,7.943410997099494e-06,1.0
15.36,0.0,0.0,0.0,0.0,-2.501686922564418e-13,-4.930467307087359e-11,4.522329614188897e-08,0.0,9.044659228377795e-06,1.0
15.370000000000001,0.0,0.0,0.0,0.0,-1.06518049878794e-13,-4.909961521749035e-11,5.050155289436341e-08,0.0,1.0100310578872682e-05,1.0
15.38,0.0,0.0,0.0,0.0,6.214925547964243e-14,-4.8316275595353006e-11,5.554283499076094e-08,0.0,1.1108566998152188e-05,1.0
15.39,0.0,0.0,0.0,0.0,1.7628904458275174e-13,-4.7952223314605606e-11,6.035248336373151e-08,0.0,1.2070496672746303e-05,1.0
15.4,0.0,0.0,0.0,0.0,7.283189109934202e-14,-4.729980850943234e-11,6.493498407943134e-08,0.0,1.2986996815886267e-05,1.0
15.41,0.0,0.0,0.0,0.0,1.7126286018228908e-13,-4.654711442481772e-11,6.92879065718885e-08,0.0,1.38575813143777e-05,1.0
15.42,0.0,0.0,0.0,0.0,-2.1721319630628255e-13,-4.595734855402108e-11,7.341857291657736e-08,0.0,1.4683714583315471e-05,1.0
15.43,0.0,0.0,0.0,0.0,-2.433005104607344e-13,-4.520106225342179e-11,7.732919579290328e-08,0.0,1.5465839158580655e-05,1.0
15.44,0.0,0.0,0.0,0.0,-4.104421276523339e-13,-4.446353452251128e-11,8.118167630540625e-08,0.0,1.6236335261081248e-05,1.0
15.450000000000001,0.0,0.0,0.0,0.0,-2.7150477007354596e-13,-4.8966825074332475e-11,8.474340489686595e-08,0.0,1.694868097937319e-05,1.0
15.46,0.0,0.0,0.0,0.0,-3.5423009430210353e-13,-4.332851029959934e-11,8.800513705975422e-08,0.0,1.7601027411950845e-05,1.0
15.47,0.0,0.0,0.0,0.0,-2.9328546698583965e-13,-4.267392963788938e-11,9.105888010059941e-08,0.0,1.8211776020119884e-05,1.0
15.48,0.0,0.0,0.0,0.0,-2.609628009719211e-13,-4.223293079334773e-11,9.39078445583711e-08,0.0,1.878156891167422e-05,1.0
15.49,0.0,0.0,0.0,0.0,-1.6232954182666913e-13,-4.162198736548926e-11,9.655819820639373e-08,0.0,1.9311639641278744e-05,1.0
15.5,0.0,0.0,0.0,0.0,-6.944568698119285e-14,-4.087215537033982e-11,9.901084622309995e-08,0.0,1.980216924461999e-05,1.0
15.51,0.0,0.0,0.0,0.0,-1.0017769045248199e-13,-4.0153176828282633e-11,1.012682084115547e-07,0.0,2.0253641682310942e-05,1.0
15.52,0.0,0.0,0.0,0.0,2.0357719278480066e-13,-3.931526810255911e-11,1.0333515564089246e-07,0.0,2.066703112817849e-05,1.0
15.530000000000001,0.0,0.0,0.0,0.0,-6.455348640927677e-14,-3.8363342963132684e-11,1.0521594788517679e-07,0.0,2.1043189577035356e-05,1.0
15.540000000000001,0.0,0.0,0.0,0.0,2.0171247008429427e-14,-3.7383907233892354e-11,1.0691361705990326e-07,0.0,2.138272341198065e-05,1.0
15.55,0.0,0.0,0.0,0.0,-6.763524245815538e-14,-3.654516861351055e-11,1.0843682926201927e-07,0.0,2.1687365852403854e-05,1.0
15.56,0.0,0.0,0.0,0.0,-1.4859229372502172e-13,-3.5657163427668726e-11,1.0978592923023664e-07,0.0,2.195718584604733e-05,1.0
15.57,0.0,0.0,0.0,0.0,-1.2049989873319082e-14,-3.487362296588886e-11,1.1096082313960055e-07,0.0,2.219216462792011e-05,1.0
15.58,0.0,0.0,0.0,0.0,-1.2102710628890852e-13,-3.405054984751673e-11,1.1197170769975075e-07,0.0,2.239434153995015e-05,1.0
15.59,0.0,0.0,0.0,0.0,-2.545157529038015e-13,-3.2956765216094384e-11,1.128208366995706e-07,0.0,2.256416733991412e-05,1.0
15.6,0.0,0.0,0.0,0.0,-1.977779485834898e-13,-3.217169947764056e-11,1.1351578380013447e-07,0.0,2.2703156760026895e-05,1.0
15.610000000000001,0.0,0.0,0.0,0.0,-1.1788844949632862e-13,-3.111868446538777e-11,1.1405203123941822e-07,0.0,2.2810406247883644e-05,1.0
15.620000000000001,0.0,0.0,0.0,0.0,7.291204870873864e-14,-3.032527654737897e-11,1.146908446291743e-07,0.0,2.2938168925834858e-05,1.0
15.63,0.0,0.0,0.0,0.0,1.6080399930348476e-13,-3.172686584370751e-11,1.1490498672848027e-07,0.0,2.2980997345696054e-05,1.0
15.64,0.0,0.0,0.0,0.0,7.078153979103705e-14,-2.7562542997729054e-11,1.1524434176034868e-07,0.0,2.3048868352069737e-05,1.0
15.65,0.0,0.0,0.0,0.0,-5.412233104978686e-14,-2.968953463234526e-11,1.1516587405507111e-07,0.0,2.303317481101422e-05,1.0
15.66,0.0,0.0,0.0,0.0,1.1828119384354377e-13,-2.6031000042192656e-11,1.1522323747483073e-07,0.0,2.3044647494966147e-05,1.0
15.67,0.0,0.0,0.0,0.0,-8.461020259826914e-14,-2.8061485072356153e-11,1.1486822977561313e-07,0.0,2.2973645955122625e-05,1.0
15.68,0.0,0.0,0.0,0.0,1.1725675882314504e-13,-2.4417366458271807e-11,1.146604545725447e-07,0.0,2.293209091450894e-05,1.0
15.69,0.0,0.0,0.0,0.0,-7.511842159855402e-14,-2.5968130493018782e-11,1.1405088270035572e-07,0.0,2.2810176540071143e-05,1.0
15.700000000000001,0.0,0.0,0.0,0.0,-2.2503525118855143e-13,-2.241176016577586e-11,1.1359945501960466e-07,0.0,2.2719891003920934e-05,1.0
15.71,0.0,0.0,0.0,0.0,-2.2116608929278844e-13,-2.379803311875582e-11,1.1275988579745229e-07,0.0,2.2551977159490457e-05,1.0
15.72,0.0,0.0,0.0,0.0,-3.012714262519951e-13,-2.0469698680277538e-11,1.1208346704297005e-07,0.0,2.241669340859401e-05,1.0
15.73,0.0,0.0,0.0,0.0,-3.0255195046645214e-13,-2.176140371248543e-11,1.1102911974309513e-07,0.0,2.2205823948619025e-05,1.0
15.74,0.0,0.0,0.0,0.0,-2.918510125465589e-13,-1.8504063446511772e-11,1.1014549312748931e-07,0.0,2.2029098625497863e-05,1.0
15.75,0.0,0.0,0.0,0.0,-2.041276164468372e-13,-1.9515110369119043e-11,1.0890080305685548e-07,0.0,2.1780160611371094e-05,1.0
15.76,0.0,0.0,0.0,0.0,-3.048605812357426e-13,-1.66025767958341e-11,1.0783099855694306e-07,0.0,2.156619971138861e-05,1.0
15.77,0.0,0.0,0.0,0.0,-3.013929545130959e-13,-1.7639245374259807e-11,1.0641213430973696e-07,0.0,2.128242686194739e-05,1.0
15.780000000000001,0.0,0.0,0.0,0.0,-4.989249393191035e-13,-1.50727941969294e-11,1.0517299606424044e-07,0.0,2.1034599212848088e-05,1.0
15.790000000000001,0.0,0.0,0.0,0.0,-2.6730557423005446e-13,-1.5858196143846737e-11,1.0359891742350479e-07,0.0,2.0719783484700958e-05,1.0
15.8,0.0,0.0,0.0,0.0,-1.9514925563376595e-13,-1.353054021225835e-11,1.022023107749273e-07,0.0,2.044046215498546e-05,1.0
15.81,0.0,0.0,0.0,0.0,3.160544156997349e-14,-1.4063820293035875e-11,1.0048770878844511e-07,0.0,2.009754175768902e-05,1.0
15.82,0.0,0.0,0.0,0.0,-3.2369377931839985e-15,-1.1813015314755844e-11,9.895410463140056e-08,0.0,1.979082092628011e-05,1.0
15.83,0.0,0.0,0.0,0.0,-7.970438314753608e-15,-1.2189528804547579e-11,9.71187933340628e-08,0.0,1.942375866681256e-05,1.0
15.84,0.0,0.0,0.0,0.0,1.5462118167006452e-13,-1.0230724179265992e-11,9.545901991307107e-08,0.0,1.9091803982614215e-05,1.0
15.85,0.0,0.0,0.0,0.0,2.3333300879830557e-13,-1.0482865334794624e-11,9.351561541799567e-08,0.0,1.8703123083599133e-05,1.0
15.860000000000001,0.0,0.0,0.0,0.0,2.183023306635265e-13,-8.593944200192489e-12,9.174941087578426e-08,0.0,1.834988217515685e-05,1.0
15.870000000000001,0.0,0.0,0.0,0.0,3.1924002685734814e-14,-8.70320971790901e-12,8.971550729362661e-08,0.0,1.7943101458725323e-05,1.0
15.88,0.0,0.0,0.0,0.0,1.761897760455611e-13,-7.279107621674887e-12,8.785719069055351e-08,0.0,1.7571438138110704e-05,1.0
15.89,0.0,0.0,0.0,0.0,1.921536007129593e-15,-7.315222831768804e-12,8.574720446152932e-08,0.0,1.7149440892305864e-05,1.0
15.9,0.0,0.0,0.0,0.0,3.9061364758190517e-13,-6.170665290246981e-12,8.380869559354048e-08,0.0,1.6761739118708096e-05,1.0
15.91,0.0,0.0,0.0,0.0,2.2810414942930943e-13,-5.932150866502646e-12,8.163183433025713e-08,0.0,1.6326366866051426e-05,1.0
15.92,0.0,0.0,0.0,0.0,4.112933604712897e-13,-4.790448918734013e-12,7.962283412724896e-08,0.0,1.5924566825449793e-05,1.0
15.93,0.0,0.0,0.0,0.0,5.4003520517216294e-14,-4.210653985895492e-12,7.739853044195991e-08,0.0,1.547970608839198e-05,1.0
15.94,0.0,0.0,0.0,0.0,1.2141169343169357e-13,-3.259185223319002e-12,7.533749563242887e-08,0.0,1.5067499126485773e-05,1.0
15.950000000000001,0.0,0.0,0.0,0.0,7.656396804041767e-14,-2.845180437428519e-12,7.307504015089211e-08,0.0,1.4615008030178422e-05,1.0
15.96,0.0,0.0,0.0,0.0,-4.851607294052226e-14,-2.114881089528265e-12,7.097099318936846e-08,0.0,1.4194198637873692e-05,1.0
15.97,0.0,0.0,0.0,0.0,-1.7669155751663108e-13,-1.4498881878382597e-12,6.868198328027307e-08,0.0,1.3736396656054614e-05,1.0
15.98,0.0,0.0,0.0,0.0,-2.527430359281516e-13,-7.928152074238437e-13,6.65460395191402e-08,0.0,1.3309207903828038e-05,1.0
15.99,0.0,0.0,0.0,0.0,-2.268681085477273e-13,5.246615838903906e-14,6.424263429534887e-08,0.0,1.2848526859069774e-05,1.0
16.0,0.0,0.0,0.0,0.0,-1.2131683316118313e-13,5.645428108390592e-13,6.208801839054994e-08,0.0,1.241760367810999e-05,1.0
